#Agilent Technologies,E3648A,0,1.7-5.0-1.0
#LIMITS: 12.0, 1.2 CURRENTS: 1.0, 0.6
14-Dec-2021 15:27:49,12.01285,0.5164511,1.208282,0.371299
14-Dec-2021 15:28:04,12.01373,0.5160558,1.20896,0.3715616
14-Dec-2021 15:28:20,12.0128,0.5152106,1.208257,0.3712783
14-Dec-2021 15:28:36,12.01295,0.5177801,1.208358,0.3713198
14-Dec-2021 15:28:51,12.01267,0.5155923,1.208408,0.3713198
14-Dec-2021 15:29:07,12.01277,0.5154628,1.208333,0.3713129
14-Dec-2021 15:29:23,12.0125,0.5156196,1.208282,0.3713198
14-Dec-2021 15:29:39,12.01292,0.5147949,1.208333,0.3713267
14-Dec-2021 15:29:54,12.01332,0.5150948,1.208408,0.3713198
14-Dec-2021 15:30:10,12.01305,0.5173371,1.208383,0.3713267
14-Dec-2021 15:30:26,12.0126,0.5171327,1.208483,0.3713405
14-Dec-2021 15:30:41,12.0129,0.5404417,1.208383,0.3712437
14-Dec-2021 15:30:57,12.01297,0.5168601,1.208308,0.3713267
14-Dec-2021 15:31:13,12.01275,0.5159399,1.208232,0.3713267
14-Dec-2021 15:31:28,12.01295,0.5173507,1.208257,0.3713405
14-Dec-2021 15:31:44,12.013,0.5165056,1.208333,0.3713267
14-Dec-2021 15:32:00,12.0125,0.5165056,1.208383,0.3713129
14-Dec-2021 15:32:16,12.013,0.5144474,1.208282,0.3713267
14-Dec-2021 15:32:31,12.01334,0.5173644,1.208257,0.3713267
14-Dec-2021 15:32:47,12.01351,0.5156809,1.208358,0.3713336
14-Dec-2021 15:33:03,12.01272,0.5166692,1.208408,0.3713405
14-Dec-2021 15:33:18,12.01341,0.5166215,1.208985,0.3715616
14-Dec-2021 15:33:34,12.0128,0.5169214,1.208257,0.371299
14-Dec-2021 15:33:50,12.01305,0.5148631,1.208107,0.3713267
14-Dec-2021 15:34:05,12.01295,0.5171054,1.208433,0.3712921
14-Dec-2021 15:34:21,12.01334,0.5172417,1.208282,0.371299
14-Dec-2021 15:34:37,12.01272,0.5149925,1.208132,0.371299
14-Dec-2021 15:34:53,12.01295,0.5173235,1.208232,0.3713129
14-Dec-2021 15:35:08,12.01334,0.5180187,1.208433,0.3713405
14-Dec-2021 15:35:24,12.0129,0.5145768,1.208408,0.3713059
14-Dec-2021 15:35:40,12.01295,0.5154287,1.208132,0.3713267
14-Dec-2021 15:35:55,12.01297,0.5160217,1.208358,0.3713336
14-Dec-2021 15:36:11,12.01327,0.5176779,1.208282,0.3713129
14-Dec-2021 15:36:27,12.01332,0.5171735,1.208257,0.3713405
14-Dec-2021 15:36:43,12.01255,0.5145836,1.208282,0.3713681
14-Dec-2021 15:36:58,12.013,0.5166283,1.208483,0.371382
14-Dec-2021 15:37:14,12.01295,0.5160966,1.208182,0.3713129
14-Dec-2021 15:37:30,12.01354,0.5174598,1.208784,0.3715478
14-Dec-2021 15:37:45,12.01255,0.5183594,1.208232,0.3713336
14-Dec-2021 15:38:01,12.01295,0.5174939,1.208232,0.3713543
14-Dec-2021 15:38:17,12.01285,0.5409052,1.208182,0.3712161
14-Dec-2021 15:38:32,12.01297,0.5160966,1.208458,0.3712714
14-Dec-2021 15:38:48,12.01334,0.5182368,1.208383,0.3713405
14-Dec-2021 15:39:04,12.0129,0.517896,1.208232,0.3713129
14-Dec-2021 15:39:20,12.01332,0.5154424,1.208182,0.3713543
14-Dec-2021 15:39:35,12.01305,0.5179641,1.208433,0.3712852
14-Dec-2021 15:39:51,12.01334,0.5178347,1.208734,0.3714994
14-Dec-2021 15:40:07,12.01314,0.5181959,1.208282,0.3713129
14-Dec-2021 15:40:22,12.01305,0.517303,1.208483,0.3713681
14-Dec-2021 15:40:38,12.01324,0.5150334,1.208282,0.3713681
14-Dec-2021 15:40:54,12.01297,0.5158786,1.208333,0.371299
14-Dec-2021 15:41:10,12.01324,0.5183458,1.208709,0.3715962
14-Dec-2021 15:41:25,12.01255,0.5175825,1.208282,0.371299
14-Dec-2021 15:41:41,12.01309,0.5159058,1.208282,0.3713543
14-Dec-2021 15:41:57,12.0129,0.5168327,1.208207,0.3713129
14-Dec-2021 15:42:12,12.01295,0.5153878,1.208257,0.3713336
14-Dec-2021 15:42:28,12.0127,0.5263881,1.208433,0.3713267
14-Dec-2021 15:42:44,12.01327,0.5154901,1.208458,0.3713612
14-Dec-2021 15:43:00,12.01332,0.5171735,1.208257,0.3713612
14-Dec-2021 15:43:15,12.01307,0.5161307,1.208583,0.3713958
14-Dec-2021 15:43:31,12.01297,0.5155241,1.208383,0.3713198
14-Dec-2021 15:43:47,12.013,0.5154901,1.208358,0.3714027
14-Dec-2021 15:44:02,12.01255,0.5328219,1.208282,0.3712576
14-Dec-2021 15:44:18,12.01334,0.5152993,1.20891,0.3715685
14-Dec-2021 15:44:34,12.0127,0.5177597,1.208533,0.3713681
14-Dec-2021 15:44:50,12.01314,0.5158786,1.208433,0.3713405
14-Dec-2021 15:45:05,12.01307,0.5178892,1.208358,0.3713474
14-Dec-2021 15:45:21,12.01317,0.5154628,1.208508,0.3713612
14-Dec-2021 15:45:37,12.01349,0.5250319,1.208408,0.3713129
14-Dec-2021 15:45:52,12.01277,0.5175757,1.208257,0.3713474
14-Dec-2021 15:46:08,12.01354,0.5157423,1.208333,0.3713543
14-Dec-2021 15:46:24,12.01305,0.5180936,1.208232,0.3713474
14-Dec-2021 15:46:39,12.01309,0.5150743,1.208433,0.3713543
14-Dec-2021 15:46:55,12.013,0.516417,1.208333,0.3713129
14-Dec-2021 15:47:11,12.01297,0.515197,1.208458,0.3713405
14-Dec-2021 15:47:27,12.01265,0.5151152,1.208383,0.3713612
14-Dec-2021 15:47:42,12.01265,0.5149925,1.208333,0.3713336
14-Dec-2021 15:47:58,12.01295,0.5168259,1.208308,0.3713198
14-Dec-2021 15:48:14,12.013,0.5158649,1.208458,0.3713889
14-Dec-2021 15:48:29,12.01334,0.516601,1.208232,0.3712852
14-Dec-2021 15:48:45,12.01295,0.5158649,1.208383,0.3712783
14-Dec-2021 15:49:01,12.01297,0.5166555,1.208308,0.3713405
14-Dec-2021 15:49:17,12.01297,0.5175211,1.208458,0.3713612
14-Dec-2021 15:49:32,12.01312,0.5149585,1.208282,0.3713612
14-Dec-2021 15:49:48,12.01285,0.5177869,1.208232,0.3713405
14-Dec-2021 15:50:04,12.01349,0.5180732,1.208358,0.3713267
14-Dec-2021 15:50:19,12.01314,0.5172963,1.208483,0.3713198
14-Dec-2021 15:50:35,12.0127,0.5147336,1.208383,0.3713267
14-Dec-2021 15:50:51,12.013,0.5146927,1.208232,0.371382
14-Dec-2021 15:51:06,12.01305,0.517194,1.208257,0.3713751
14-Dec-2021 15:51:22,12.01354,0.5154833,1.208784,0.3715616
14-Dec-2021 15:51:38,12.01337,0.5168191,1.208232,0.3713129
14-Dec-2021 15:51:54,12.01295,0.5164647,1.208408,0.3713267
14-Dec-2021 15:52:09,12.01265,0.5173303,1.208358,0.3713474
14-Dec-2021 15:52:25,12.013,0.5171872,1.208282,0.3713267
14-Dec-2021 15:52:41,12.01319,0.5150471,1.208433,0.3713543
14-Dec-2021 15:52:56,12.01312,0.5176847,1.208358,0.3713336
14-Dec-2021 15:53:12,12.01255,0.5148699,1.208333,0.3713267
14-Dec-2021 15:53:28,12.0129,0.5172485,1.208182,0.3713405
14-Dec-2021 15:53:44,12.01265,0.5175688,1.208383,0.3713267
14-Dec-2021 15:53:59,12.013,0.5165601,1.208383,0.3713681
14-Dec-2021 15:54:15,12.013,0.5149381,1.208257,0.3713405
14-Dec-2021 15:54:31,12.01302,0.5157831,1.208483,0.3713543
14-Dec-2021 15:54:46,12.013,0.517896,1.208408,0.3713198
14-Dec-2021 15:55:02,12.01297,0.5177529,1.208308,0.3713198
14-Dec-2021 15:55:18,12.01312,0.5160421,1.208257,0.3713543
14-Dec-2021 15:55:33,12.01339,0.52617,1.208232,0.3713405
14-Dec-2021 15:55:49,12.01263,0.5160625,1.208458,0.3713336
14-Dec-2021 15:56:05,12.01277,0.5164919,1.208333,0.3713336
14-Dec-2021 15:56:21,12.01292,0.5186048,1.208182,0.3713129
14-Dec-2021 15:56:36,12.01364,0.531636,1.208257,0.3713267
14-Dec-2021 15:56:52,12.01334,0.5171463,1.208834,0.3716169
14-Dec-2021 15:57:08,12.0129,0.5279352,1.208383,0.3713267
14-Dec-2021 15:57:23,12.01275,0.5175144,1.208383,0.3723218
14-Dec-2021 15:57:39,12.01267,0.5187752,1.208358,0.3722734
14-Dec-2021 15:57:55,12.01314,0.5154969,1.208458,0.3723218
14-Dec-2021 15:58:11,12.01277,0.5404894,1.208408,0.3722596
14-Dec-2021 15:58:26,12.01297,0.5176507,1.208257,0.3723011
14-Dec-2021 15:58:42,12.01295,0.5178551,1.208282,0.3722942
14-Dec-2021 15:58:58,12.01332,0.5156741,1.208308,0.3722665
14-Dec-2021 15:59:13,12.01272,0.5180869,1.208383,0.3722942
14-Dec-2021 15:59:29,12.01349,0.5171872,1.208784,0.372308
14-Dec-2021 15:59:45,12.01305,0.5151152,1.208232,0.3723218
14-Dec-2021 16:00:01,12.01295,0.5173985,1.208257,0.372308
14-Dec-2021 16:00:16,12.013,0.5172554,1.208383,0.3723426
14-Dec-2021 16:00:32,12.01305,0.5162875,1.208282,0.3723218
14-Dec-2021 16:00:48,12.01329,0.5147336,1.208282,0.3722665
14-Dec-2021 16:01:03,12.01305,0.515899,1.208533,0.3722942
14-Dec-2021 16:01:19,12.01346,0.5172894,1.20886,0.3723287
14-Dec-2021 16:01:35,12.01309,0.5172689,1.208333,0.3722804
14-Dec-2021 16:01:50,12.01346,0.516751,1.208433,0.3723287
14-Dec-2021 16:02:06,12.01307,0.5167987,1.208157,0.3723149
